N,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROE,CODE
1697.0,KODEX Fn멀티팩터,11880.0,0.0,0.00%,0.0,83.0,700.0,0.0,0.0,,,337120
1698.0,ARIRANG 국채선물10년,51955.0,220.0,+0.43%,0.0,83.0,160.0,0.0,122.0,,,289670
1699.0,KOSEF 블루칩,8305.0,70.0,+0.85%,0.0,83.0,1000.0,0.0,2401.0,,,104520
1700.0,SOL KEDI메가테크액티브,11840.0,150.0,+1.28%,0.0,83.0,700.0,0.0,7317.0,,,444200
1701.0,KBSTAR 글로벌수소경제Indxx,9690.0,25.0,-0.26%,0.0,82.0,850.0,0.0,1909.0,,,417450
1702.0,에셋플러스 글로벌영에이지액티브,10280.0,105.0,+1.03%,0.0,82.0,800.0,0.0,2781.0,,,451150
1703.0,삼성 코스피 양매도 5% OTM ETN,8220.0,0.0,0.00%,0.0,82.0,1000.0,0.0,0.0,,,530060
1704.0,KOSEF 200선물레버리지,14135.0,160.0,+1.14%,0.0,82.0,580.0,0.26,5480.0,,,253250
1705.0,KBSTAR KQ고배당,12610.0,85.0,+0.68%,0.0,82.0,650.0,0.0,1467.0,,,270800
1706.0,HANARO KRX300,14895.0,125.0,+0.85%,0.0,82.0,550.0,0.0,13.0,,,304760
1707.0,ACE 삼성그룹동일가중,16380.0,70.0,+0.43%,0.0,82.0,500.0,0.0,32.0,,,131890
1708.0,ACE 레버리지,6265.0,85.0,+1.38%,0.0,81.0,1300.0,0.0,8862.0,,,152500
1709.0,KB 인버스 KOSPI 200 선물 ETN,11625.0,40.0,-0.34%,0.0,81.0,700.0,0.0,182.0,,,580029
1710.0,KBSTAR 국채30년레버리지KAP(합성),20315.0,310.0,+1.55%,0.0,81.0,400.0,0.0,245.0,,,451670
1711.0,동원시스템즈우,30750.0,50.0,+0.16%,5000.0,81.0,264.0,0.15,144.0,19.05,,014825
1712.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,10110.0,25.0,+0.25%,0.0,81.0,800.0,0.0,4349.0,,,448630
1713.0,HANARO Fn K-반도체,8060.0,110.0,+1.38%,0.0,81.0,1000.0,0.0,7716.0,,,395270
1714.0,SOL 미국TOP5채권혼합40 Solactive,10075.0,65.0,+0.65%,0.0,81.0,800.0,0.0,3570.0,,,447620
1715.0,TIMEFOLIO K컬처액티브,7315.0,105.0,+1.46%,0.0,80.0,1100.0,0.0,11636.0,,,410870
1716.0,HANARO 글로벌워터MSCI(합성),10040.0,55.0,+0.55%,0.0,80.0,800.0,0.0,73.0,,,424460
1717.0,HANARO Fn K-메타버스MZ,7635.0,100.0,+1.33%,0.0,80.0,1050.0,0.0,1627.0,,,402460
1718.0,하나 코스닥150 선물 ETN,7990.0,130.0,+1.65%,0.0,80.0,1000.0,0.0,2.0,,,700007
1719.0,KOSEF 코스피100,24730.0,145.0,+0.59%,0.0,79.0,320.0,0.0,248.0,,,153270
1720.0,ACE 중국본토CSI300레버리지(합성),3755.0,15.0,-0.40%,0.0,79.0,2100.0,1.99,5903.0,,,219900
1721.0,KB 레버리지 구리 선물 ETN(H),15740.0,345.0,+2.24%,0.0,79.0,500.0,0.0,37.0,,,580032
1722.0,KB 인버스 KOSDAQ150 선물 ETN,11225.0,110.0,-0.97%,0.0,79.0,700.0,0.0,102.0,,,580031
1723.0,KOSEF SK그룹대표주,10430.0,95.0,+0.92%,0.0,78.0,750.0,0.0,1919.0,,,450120
1724.0,메리츠 국채30년 ETN,7815.0,75.0,+0.97%,0.0,78.0,1000.0,0.0,440.0,,,610007
1725.0,신한 인버스 다우존스지수 선물 ETN(H),3885.0,45.0,-1.15%,0.0,78.0,2000.0,0.0,200.0,,,500010
1726.0,SOL 한국형글로벌반도체액티브,9955.0,140.0,+1.43%,0.0,78.0,780.0,0.0,1274.0,,,423170
1727.0,KB 인버스 2X KOSPI 200 선물 ETN,15490.0,155.0,-0.99%,0.0,77.0,500.0,0.0,963.0,,,580040
1728.0,HANARO KAP초장기국고채,38675.0,435.0,+1.14%,0.0,77.0,200.0,0.0,2309.0,,,346000
1729.0,ACE 밸류대형,8595.0,30.0,+0.35%,0.0,77.0,900.0,0.0,31.0,,,143460
1730.0,KOSEF 미국방어배당성장나스닥,12890.0,20.0,+0.16%,0.0,77.0,600.0,0.0,6456.0,,,373790
1731.0,KODEX 밸류Plus,8550.0,35.0,+0.41%,0.0,77.0,900.0,0.0,43.0,,,244670
1732.0,TRUE 코스닥 150 ETN,7680.0,95.0,+1.25%,0.0,77.0,1000.0,0.0,2.0,,,570068
1733.0,삼성 알루미늄 선물 ETN,7680.0,130.0,-1.66%,0.0,77.0,1000.0,0.0,52.0,,,530097
1734.0,히어로즈 TDF2050액티브,10205.0,5.0,+0.05%,0.0,77.0,750.0,0.0,10.0,,,435550
1735.0,히어로즈 TDF2040액티브,10205.0,50.0,+0.49%,0.0,77.0,750.0,0.0,73.0,,,435540
1736.0,KODEX MSCI밸류,10930.0,135.0,+1.25%,0.0,77.0,700.0,0.0,510.0,,,275290
1737.0,KODEX 한중반도체(합성),10885.0,110.0,+1.02%,0.0,76.0,700.0,0.0,22.0,,,450190
1738.0,ACE 스마트밸류,12645.0,55.0,+0.44%,0.0,76.0,600.0,0.0,28.0,,,272230
1739.0,ACE 미국S&P500채권혼합액티브,9480.0,45.0,-0.47%,0.0,76.0,800.0,0.0,6224.0,,,438080
1740.0,KB 레버리지 KRX 리츠 TOP 10 ETN,7560.0,30.0,-0.40%,0.0,76.0,1000.0,0.0,8.0,,,580038
1741.0,TRUE 베트남 VN30 선물 ETN(H),7540.0,55.0,+0.73%,0.0,75.0,1000.0,0.0,157.0,,,570063
1742.0,TIGER 금은선물(H),9385.0,30.0,-0.32%,0.0,75.0,800.0,0.0,1204.0,,,139320
1743.0,ACE 미국나스닥100채권혼합액티브,9365.0,40.0,-0.43%,0.0,75.0,800.0,0.0,6490.0,,,438100
1744.0,히어로즈 TDF2030액티브,9985.0,0.0,0.00%,0.0,75.0,750.0,0.0,0.0,,,435530
1745.0,ARIRANG Apple채권혼합Fn,9985.0,95.0,+0.96%,0.0,75.0,750.0,0.0,7031.0,,,447660
1746.0,KBSTAR 주식혼합,37350.0,280.0,+0.76%,0.0,75.0,200.0,0.0,5.0,,,183710
1747.0,마이다스 200커버드콜5%OTM,12450.0,70.0,+0.57%,0.0,75.0,600.0,0.0,22.0,,,137930
1748.0,ARIRANG 고배당저변동50,11485.0,10.0,+0.09%,0.0,75.0,650.0,0.0,623.0,,,251590
1749.0,TIGER KTOP30,8780.0,70.0,+0.80%,0.0,75.0,850.0,0.0,444.0,,,228820
1750.0,마이다스 KoreaStock중소형액티브,19855.0,215.0,+1.09%,0.0,74.0,375.0,0.0,28.0,,,438740
1751.0,TIGER MSCI KOREA ESG유니버설,9910.0,95.0,+0.97%,0.0,74.0,750.0,0.0,2.0,,,289250
1752.0,KODEX TDF2040액티브,10610.0,75.0,+0.71%,0.0,74.0,700.0,0.0,1036.0,,,433980
1753.0,ACE 중국과창판STAR50,7425.0,25.0,+0.34%,0.0,74.0,1000.0,2.53,1115.0,,,416090
1754.0,ACE 미국30년국채선물레버리지(합성 H),9275.0,160.0,+1.76%,0.0,74.0,800.0,0.0,9335.0,,,452250
1755.0,UNICORN R&D 액티브,10600.0,95.0,+0.90%,0.0,74.0,700.0,0.0,6.0,,,433250
1756.0,WOORI 200,32700.0,170.0,+0.52%,0.0,74.0,225.0,0.0,5050.0,,,448100
1757.0,동부건설우,32550.0,150.0,-0.46%,5000.0,73.0,226.0,18.59,4752.0,17.8,,005965
1758.0,ARIRANG KS밸류가중TR,14690.0,5.0,+0.03%,0.0,73.0,500.0,0.0,366.0,,,333970
1759.0,ACE 스마트퀄리티,14655.0,155.0,+1.07%,0.0,73.0,500.0,0.0,22.0,,,322120
1760.0,KOSEF 차이나A50커넥트MSCI,9735.0,120.0,+1.25%,0.0,73.0,750.0,0.0,31405.0,,,441330
1761.0,KOSEF 독일DAX,9720.0,75.0,+0.78%,0.0,73.0,750.0,0.0,383.0,,,411860
1762.0,ARIRANG KS로우사이즈가중TR,14575.0,35.0,+0.24%,0.0,73.0,500.0,0.0,218.0,,,333950
1763.0,TIGER 의료기기,14520.0,30.0,+0.21%,0.0,73.0,500.0,0.0,682.0,,,307510
1764.0,HANARO Fn K-푸드,9680.0,20.0,-0.21%,0.0,73.0,750.0,0.0,2323.0,,,438900
1765.0,QV US 500 ETN(H),10315.0,0.0,0.00%,0.0,72.0,700.0,0.0,0.0,,,550080
1766.0,SOL 한국형글로벌전기차&2차전지액티브,9750.0,50.0,+0.52%,0.0,72.0,740.0,0.0,1304.0,,,429980
1767.0,TIGER 경기방어채권혼합,9000.0,10.0,+0.11%,0.0,72.0,800.0,0.0,99.0,,,237440
1768.0,금강공업우,12200.0,70.0,+0.58%,1000.0,72.0,590.0,1.07,580.0,6.19,,014285
1769.0,ACE 스마트로우볼,14355.0,65.0,+0.45%,0.0,72.0,500.0,0.0,20.0,,,322130
1770.0,KB 인버스 2X KOSDAQ 150 선물 ETN,14315.0,425.0,-2.88%,0.0,72.0,500.0,0.0,83431.0,,,580044
1771.0,대원전선우,2730.0,55.0,+2.06%,500.0,72.0,2621.0,0.8,5328.0,80.29,,006345
1772.0,대신 S&P WTI원유 선물 ETN,7145.0,15.0,+0.21%,0.0,71.0,1000.0,0.0,2.0,,,510022
1773.0,KODEX TSE일본리츠(H),11895.0,45.0,+0.38%,0.0,71.0,600.0,0.0,209.0,,,352540
1774.0,한양증권우,13580.0,40.0,+0.30%,5000.0,71.0,525.0,0.24,268.0,4.76,,001755
1775.0,TIGER 코스피중형주,14230.0,0.0,0.00%,0.0,71.0,500.0,0.0,0.0,,,277650
1776.0,KBSTAR KRX300미국달러선물혼합,14175.0,10.0,+0.07%,0.0,71.0,500.0,0.0,62.0,,,319870
1777.0,TIGER 200커버드콜ATM,8840.0,80.0,+0.91%,0.0,71.0,800.0,0.0,40013.0,,,289480
1778.0,신한 레버리지 10년 국채선물 ETN,10100.0,0.0,0.00%,0.0,71.0,700.0,0.0,0.0,,,500067
1779.0,KB 레버리지 FANG 플러스 ETN(H),14120.0,300.0,+2.17%,0.0,71.0,500.0,0.0,1438.0,,,580034
1780.0,노루페인트우,15210.0,290.0,-1.87%,500.0,70.0,463.0,0.54,612.0,16.88,,090355
1781.0,크라운해태홀딩스우,11690.0,0.0,0.00%,500.0,70.0,601.0,1.58,2111.0,35.64,,005745
1782.0,미래에셋 천연가스 선물 ETN(H),3510.0,120.0,-3.31%,0.0,70.0,2000.0,0.0,40284.0,,,520052
1783.0,금호건설우,24000.0,150.0,+0.63%,5000.0,70.0,292.0,0.0,210.0,13.74,,002995
1784.0,KODEX 200 중소형,11685.0,20.0,+0.17%,0.0,70.0,600.0,0.0,28537.0,,,226980
1785.0,KBSTAR 글로벌농업경제MV,10015.0,25.0,+0.25%,0.0,70.0,700.0,0.0,350.0,,,437370
1786.0,신한 인버스 2X 10년 국채선물 ETN,10000.0,0.0,0.00%,0.0,70.0,700.0,0.0,0.0,,,500068
1787.0,파워 고배당저변동성,29130.0,30.0,+0.10%,0.0,70.0,240.0,0.0,3343.0,,,192720
1788.0,ACE 스마트모멘텀,13980.0,75.0,+0.54%,0.0,70.0,500.0,0.0,21.0,,,272220
1789.0,마이티 코스피100,24960.0,55.0,+0.22%,0.0,70.0,280.0,0.0,78.0,,,159800
1790.0,히어로즈 글로벌리츠이지스액티브,9300.0,15.0,-0.16%,0.0,70.0,750.0,0.0,39.0,,,437550
1791.0,KBSTAR 글로벌데이터센터리츠나스닥(합성),10690.0,20.0,+0.19%,0.0,69.0,650.0,0.0,263.0,,,375270
1792.0,메리츠 레버리지 미국채10년 ETN(H),6945.0,40.0,+0.58%,0.0,69.0,1000.0,0.0,3858.0,,,610023
1793.0,KODEX 경기소비재,9920.0,165.0,+1.69%,0.0,69.0,700.0,0.0,2118.0,,,266390
1794.0,KODEX 미국채울트라30년선물인버스(H),9905.0,95.0,-0.95%,0.0,69.0,700.0,0.0,2210.0,,,304670
1795.0,ARIRANG S&P글로벌인프라,13855.0,15.0,+0.11%,0.0,69.0,500.0,0.0,79.0,,,269530
1796.0,메리츠 STAR 50 ETN,6925.0,55.0,-0.79%,0.0,69.0,1000.0,0.0,2.0,,,610033
1797.0,KBSTAR 차이나항셍테크,5975.0,75.0,-1.24%,0.0,69.0,1150.0,0.19,11500.0,,,371150
1798.0,HANARO 미국S&P500,9805.0,0.0,0.00%,0.0,69.0,700.0,0.0,0.0,,,432840
1799.0,KODEX 모멘텀Plus,9795.0,35.0,+0.36%,0.0,69.0,700.0,0.0,87.0,,,244620
1800.0,신한 인버스 2X Russell 2000 ETN,6825.0,250.0,-3.53%,0.0,68.0,1000.0,0.0,1161.0,,,500057
1801.0,ACE 미국스팩&IPO INDXX,5670.0,35.0,+0.62%,0.0,68.0,1200.0,0.0,65.0,,,391590
1802.0,HANARO Fn5G산업,11320.0,110.0,+0.98%,0.0,68.0,600.0,0.0,1001.0,,,367740
1803.0,KBSTAR V&S셀렉트밸류,13580.0,125.0,+0.93%,0.0,68.0,500.0,0.0,5.0,,,234310
1804.0,HANARO 글로벌신재생에너지MSCI(합성),9655.0,60.0,+0.63%,0.0,68.0,700.0,0.0,1.0,,,448510
1805.0,KBSTAR 유로스탁스50(H),11215.0,135.0,+1.22%,0.0,67.0,600.0,0.0,2047.0,,,379790
1806.0,깨끗한나라우,18350.0,240.0,+1.33%,1000.0,67.0,366.0,3.57,58.0,183.5,,004545
1807.0,KB 레버리지 은 선물 ETN(H),13360.0,35.0,+0.26%,0.0,67.0,500.0,0.0,1.0,,,580026
1808.0,ARIRANG 단기채권액티브,107755.0,0.0,0.00%,0.0,67.0,62.0,0.0,0.0,,,278620
1809.0,KODEX 차이나메타버스액티브,10265.0,15.0,-0.15%,0.0,67.0,650.0,12.77,1038.0,,,428510
1810.0,ARIRANG 심천차이넥스트(합성),11100.0,20.0,+0.18%,0.0,67.0,600.0,0.0,102.0,,,256450
1811.0,ACE 코스닥(합성),11090.0,95.0,+0.86%,0.0,67.0,600.0,0.0,97.0,,,251890
1812.0,삼성 HSCEI ETN(H),6650.0,0.0,0.00%,0.0,66.0,1000.0,0.0,0.0,,,530073
1813.0,TRUE 인버스 2X HSCEI ETN(H),6640.0,10.0,-0.15%,0.0,66.0,1000.0,0.0,15540.0,,,570032
1814.0,하이트진로홀딩스우,14080.0,80.0,+0.57%,5000.0,66.0,471.0,0.71,362.0,6.31,,000145
1815.0,KOSEF 차이나A50커넥트인버스MSCI(합성 H),8820.0,65.0,+0.74%,0.0,66.0,750.0,0.63,100.0,,,445950
1816.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,6615.0,80.0,+1.22%,0.0,66.0,1000.0,0.0,1249.0,,,580025
1817.0,TIGER 200커뮤니케이션서비스,19415.0,135.0,+0.70%,0.0,66.0,340.0,0.0,61170.0,,,315270
1818.0,ACE Fn성장소비주도주,6600.0,60.0,+0.92%,0.0,66.0,1000.0,0.0,162.0,,,226380
1819.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,6600.0,120.0,+1.85%,0.0,66.0,1000.0,0.0,1159.0,,,530088
1820.0,ACE 일본TOPIX인버스(합성 H),3880.0,10.0,-0.26%,0.0,66.0,1700.0,0.0,2856.0,,,205720
1821.0,TIGER 모멘텀,21980.0,40.0,+0.18%,0.0,66.0,300.0,0.0,1633.0,,,147970
1822.0,HANARO 농업융복합산업,11825.0,60.0,+0.51%,0.0,65.0,550.0,0.0,878.0,,,314700
1823.0,ARIRANG 코스피,25865.0,75.0,+0.29%,0.0,65.0,250.0,0.0,2099.0,,,227830
1824.0,TRUE 인버스 2X 유로스탁스50 ETN(H),2155.0,50.0,-2.27%,0.0,65.0,3000.0,0.0,112100.0,,,570027
1825.0,HANARO Fn친환경에너지,9205.0,5.0,+0.05%,0.0,64.0,700.0,0.0,1860.0,,,381570
1826.0,KBSTAR 수출주,10720.0,100.0,+0.94%,0.0,64.0,600.0,0.0,207.0,,,140570
1827.0,KBSTAR 5대그룹주,6410.0,75.0,+1.18%,0.0,64.0,1000.0,0.0,4368.0,,,105780
1828.0,ARIRANG KS모멘텀가중TR,12620.0,20.0,+0.16%,0.0,63.0,500.0,0.0,219.0,,,333960
1829.0,KODEX 국채선물3년인버스,52385.0,0.0,0.00%,0.0,63.0,120.0,0.0,0.0,,,292770
1830.0,ARIRANG K-유니콘투자기업액티브,10465.0,60.0,+0.58%,0.0,63.0,600.0,0.0,13.0,,,436180
1831.0,FOCUS 혁신기업액티브,7820.0,55.0,+0.71%,0.0,63.0,800.0,0.0,3.0,,,402520
1832.0,서울식품우,2810.0,20.0,-0.71%,100.0,62.0,2224.0,0.18,1904.0,-401.43,,004415
1833.0,MASTER 테크미디어텔레콤액티브,8325.0,75.0,+0.91%,0.0,62.0,750.0,0.0,1371.0,,,407160
1834.0,TIGER 차이나항셍25,13830.0,35.0,+0.25%,0.0,62.0,450.0,0.0,445.0,,,117690
1835.0,HANARO 고배당,11300.0,15.0,+0.13%,0.0,62.0,550.0,0.0,224.0,,,322410
1836.0,신한 인버스 2X S&P500 선물 ETN,3085.0,110.0,-3.44%,0.0,62.0,2000.0,0.0,3140.0,,,500051
1837.0,KODEX MSCI모멘텀,10245.0,50.0,+0.49%,0.0,61.0,600.0,0.0,1000.0,,,275280
1838.0,ACE 스마트하이베타,12155.0,110.0,+0.91%,0.0,61.0,500.0,0.0,62.0,,,322150
1839.0,ARIRANG 글로벌MSCI(합성 H),15515.0,185.0,+1.21%,0.0,60.0,390.0,0.0,71.0,,,189400
1840.0,대신 S&P 2X 천연가스 선물 ETN,2015.0,155.0,-7.14%,0.0,60.0,3000.0,0.0,71436.0,,,510028
1841.0,KBSTAR 200IT,13735.0,310.0,+2.31%,0.0,60.0,440.0,0.0,65.0,,,285000
1842.0,SOL KRX기후변화솔루션,10070.0,120.0,+1.21%,0.0,60.0,600.0,0.0,139.0,,,404650
1843.0,KOSEF 릭소글로벌디지털경제MSCI,7550.0,65.0,+0.87%,0.0,60.0,800.0,0.0,5.0,,,394340
1844.0,KBSTAR KRX기후변화솔루션,10045.0,155.0,+1.57%,0.0,60.0,600.0,0.0,100.0,,,403990
1845.0,삼성 항셍테크 ETN(H),6025.0,105.0,+1.77%,0.0,60.0,1000.0,0.0,10.0,,,530079
1846.0,대신 인버스 철광석 선물 ETN(H) B,6005.0,80.0,-1.31%,0.0,60.0,1000.0,0.0,310.0,,,510032
1847.0,HANARO 원자력iSelect,9850.0,65.0,+0.66%,0.0,59.0,600.0,0.0,2038.0,,,434730
1848.0,TIGER 200커버드콜5%OTM,11820.0,60.0,+0.51%,0.0,59.0,500.0,0.0,2704.0,,,166400
1849.0,KB KOSPI 200 선물 ETN,8420.0,45.0,+0.54%,0.0,59.0,700.0,0.0,70.0,,,580028
1850.0,SK네트웍스우,51500.0,500.0,-0.96%,2500.0,59.0,114.0,0.3,2864.0,330.13,,001745
1851.0,노루홀딩스우,23950.0,550.0,-2.24%,500.0,58.0,244.0,1.66,3017.0,67.09,,000325
1852.0,TIGER 200 산업재,6305.0,40.0,+0.64%,0.0,58.0,920.0,0.0,123.0,,,227550
1853.0,ARIRANG 신흥국MSCI인버스(합성 H),11040.0,180.0,-1.60%,0.0,57.0,520.0,0.0,261.0,,,373530
1854.0,메리츠 레버리지 KRX300 선물 ETN,5700.0,50.0,+0.88%,0.0,57.0,1000.0,0.0,1.0,,,610005
1855.0,미래에셋 S&P 2X 천연가스 선물 ETN(H),2280.0,165.0,-6.75%,0.0,57.0,2500.0,0.0,50766.0,,,520058
1856.0,ACE 싱가포르리츠채권혼합모닝스타,9490.0,25.0,+0.26%,0.0,57.0,600.0,0.0,4.0,,,342140
1857.0,현대비앤지스틸우,51800.0,700.0,+1.37%,5000.0,57.0,110.0,0.55,3298.0,19.21,,004565
1858.0,KODEX 국채선물10년인버스,52515.0,180.0,-0.34%,0.0,57.0,108.0,0.0,125.0,,,176950
1859.0,KBSTAR 중소형고배당,11315.0,15.0,+0.13%,0.0,57.0,500.0,0.0,23.0,,,281990
1860.0,KB KOSDAQ 150 선물 ETN,8055.0,35.0,+0.44%,0.0,56.0,700.0,0.0,46.0,,,580030
1861.0,TIGER 코스피대형주,12420.0,100.0,+0.81%,0.0,56.0,450.0,0.0,184.0,,,277640
1862.0,KBSTAR 미국장기국채선물(H),9275.0,100.0,+1.09%,0.0,56.0,600.0,0.0,2210.0,,,267440
1863.0,CJ씨푸드1우,27750.0,50.0,-0.18%,500.0,56.0,200.0,0.19,378.0,660.71,,011155
1864.0,HK S&P코리아로우볼,12285.0,0.0,0.00%,0.0,55.0,450.0,0.0,0.0,,,215620
1865.0,HANARO KRX기후변화솔루션,10045.0,140.0,+1.41%,0.0,55.0,550.0,0.0,106.0,,,404470
1866.0,KODEX K-이노베이션액티브,10025.0,90.0,+0.91%,0.0,55.0,550.0,0.0,822.0,,,373490
1867.0,ARIRANG K리츠Fn,7860.0,15.0,-0.19%,0.0,55.0,700.0,0.0,196.0,,,429740
1868.0,ACE 필리핀MSCI(합성),13705.0,125.0,-0.90%,0.0,55.0,400.0,0.0,11.0,,,261920
1869.0,HK 베스트일레븐액티브,7795.0,0.0,0.00%,0.0,55.0,700.0,0.0,0.0,,,391670
1870.0,ARIRANG KS로우볼가중TR,12125.0,0.0,0.00%,0.0,55.0,450.0,0.0,280.0,,,333940
1871.0,SOL 한국형글로벌플랫폼&메타버스액티브,9735.0,100.0,+1.04%,0.0,55.0,560.0,0.0,1217.0,,,429990
1872.0,ACE 차세대가치주액티브,10875.0,35.0,+0.32%,0.0,54.0,500.0,0.0,10015.0,,,447430
1873.0,KBSTAR 200고배당커버드콜ATM,7735.0,10.0,-0.13%,0.0,54.0,700.0,0.0,8410.0,,,290080
1874.0,TIGER 200 경기소비재,15025.0,155.0,+1.04%,0.0,54.0,360.0,0.0,245.0,,,139290
1875.0,HANARO Fn조선해운,9800.0,10.0,-0.10%,0.0,54.0,550.0,0.0,17410.0,,,441540
1876.0,ACE 국채선물10년인버스,107295.0,0.0,0.00%,0.0,54.0,50.0,0.0,9.0,,,299070
1877.0,KBSTAR 우량업종,10705.0,35.0,+0.33%,0.0,54.0,500.0,0.0,6.0,,,140580
1878.0,KOSEF 미국ETF산업STOXX,10660.0,100.0,+0.95%,0.0,53.0,500.0,0.0,55.0,,,426330
1879.0,TIGER 200에너지화학레버리지,11840.0,15.0,+0.13%,0.0,53.0,450.0,0.0,162.0,,,243890
1880.0,유유제약2우B,16290.0,170.0,-1.03%,1000.0,53.0,326.0,0.03,143.0,-58.39,,000227
1881.0,TIGER 라틴35,3780.0,20.0,+0.53%,0.0,53.0,1400.0,0.0,1245.0,,,105010
1882.0,TIGER 지주회사,9615.0,20.0,+0.21%,0.0,53.0,550.0,0.0,18331.0,,,307520
1883.0,ARIRANG 스마트베타Quality채권혼합,10560.0,15.0,+0.14%,0.0,53.0,500.0,0.0,366.0,,,238670
1884.0,ACE 국채선물3년인버스,105160.0,0.0,0.00%,0.0,53.0,50.0,0.0,0.0,,,299080
1885.0,삼성 KRX BBIG K-뉴딜 ETN,5250.0,20.0,-0.38%,0.0,52.0,1000.0,0.0,3.0,,,530085
1886.0,ARIRANG KS퀄리티가중TR,13055.0,60.0,+0.46%,0.0,52.0,400.0,0.0,165.0,,,333980
1887.0,신한 인버스 2X 금 선물 ETN,5220.0,15.0,-0.29%,0.0,52.0,1000.0,0.0,12110.0,,,500038
1888.0,KBSTAR 헬스케어,10440.0,60.0,+0.58%,0.0,52.0,500.0,0.0,20.0,,,253280
1889.0,KOSEF 코스닥150선물인버스,8755.0,125.0,-1.41%,0.0,52.0,590.0,0.28,4304.0,,,291620
1890.0,KOSEF 코스닥150선물레버리지,3795.0,95.0,+2.57%,0.0,52.0,1360.0,0.02,18854.0,,,291630
1891.0,HANARO 글로벌백신치료제MSCI,10315.0,30.0,-0.29%,0.0,52.0,500.0,0.0,653.0,,,432850
1892.0,KBSTAR Fn창업투자회사,7155.0,100.0,-1.38%,0.0,52.0,720.0,0.0,267.0,,,427110
1893.0,WOORI 미국S&P우주항공&디펜스,10275.0,80.0,+0.78%,0.0,51.0,500.0,0.0,637.0,,,440910
1894.0,흥국화재우,6680.0,100.0,+1.52%,5000.0,51.0,768.0,0.26,10182.0,3.71,,000545
1895.0,ACE Fn5G플러스,7315.0,65.0,+0.90%,0.0,51.0,700.0,0.0,642.0,,,380340
1896.0,ACE 베트남VN30선물블룸버그레버리지(H),8505.0,115.0,+1.37%,0.0,51.0,600.0,0.0,122922.0,,,371130
1897.0,TRUE 인버스 나스닥 100 ETN,5080.0,130.0,-2.50%,0.0,51.0,1000.0,0.0,4897.0,,,570042
1898.0,TIGER 증권,4015.0,30.0,+0.75%,0.0,51.0,1260.0,0.0,18676.0,,,157500
1899.0,KBSTAR TDF2030액티브,10115.0,90.0,+0.90%,0.0,51.0,500.0,0.0,32.0,,,442550
1900.0,TRUE 인버스 유로스탁스50 ETN(H) B,5050.0,60.0,-1.17%,0.0,50.0,1000.0,0.0,1683.0,,,570025
1901.0,KBSTAR TDF2040액티브,10085.0,95.0,+0.95%,0.0,50.0,500.0,0.0,178.0,,,442560
1902.0,미래에셋 인버스 전기전자 Core5 ETN,2505.0,35.0,-1.38%,0.0,50.0,2000.0,0.0,6.0,,,520005
1903.0,KBSTAR TDF2050액티브,10020.0,50.0,+0.50%,0.0,50.0,500.0,0.0,387.0,,,442570
1904.0,성문전자우,8300.0,150.0,+1.84%,500.0,50.0,600.0,0.16,128.0,41.71,,014915
1905.0,KOSEF 200선물인버스,6085.0,25.0,-0.41%,0.0,49.0,810.0,0.0,13637.0,,,253240
1906.0,히어로즈 리츠이지스액티브,7570.0,15.0,-0.20%,0.0,49.0,650.0,0.0,2182.0,,,429870
1907.0,HANARO 200선물인버스,10880.0,45.0,-0.41%,0.0,49.0,450.0,0.0,136.0,,,306520
1908.0,KODEX MSCI퀄리티,8140.0,110.0,+1.37%,0.0,49.0,600.0,0.0,1002.0,,,275300
1909.0,WOORI 미국S&P500,9715.0,45.0,+0.47%,0.0,49.0,500.0,0.0,105.0,,,444490
1910.0,KBSTAR 200중공업,9330.0,10.0,+0.11%,0.0,49.0,520.0,0.0,1087.0,,,285010
1911.0,KODEX MSCI EM선물(H),8085.0,80.0,+1.00%,0.0,49.0,600.0,0.0,570.0,,,291890
1912.0,HANARO Fn골프테마,6920.0,65.0,+0.95%,0.0,48.0,700.0,0.0,421.0,,,407300
1913.0,ARIRANG 200동일가중,9635.0,10.0,+0.10%,0.0,48.0,500.0,0.0,103.0,,,295820
1914.0,ACE 차이나항셍테크,5945.0,75.0,-1.25%,0.0,48.0,800.0,0.0,3342.0,,,371870
1915.0,MASTER 스마트커머스액티브,7905.0,45.0,+0.57%,0.0,47.0,600.0,0.0,74.0,,,407170
1916.0,SOL 차이나강소기업CSI500(합성 H),5260.0,35.0,+0.67%,0.0,47.0,900.0,0.0,12720.0,,,220130
1917.0,KBSTAR 차이나H선물인버스(H),11740.0,55.0,+0.47%,0.0,47.0,400.0,0.0,2622.0,,,291680
1918.0,TIGER 코스닥150IT,13805.0,270.0,+1.99%,0.0,47.0,340.0,0.0,2113.0,,,261060
1919.0,KODEX 멀티에셋하이인컴(H),9300.0,40.0,+0.43%,0.0,46.0,500.0,0.0,3.0,,,321410
1920.0,KBSTAR 200금융,8555.0,150.0,-1.72%,0.0,46.0,540.0,0.0,459.0,,,284980
1921.0,ARIRANG 코스닥150선물인버스,7625.0,95.0,-1.23%,0.0,46.0,600.0,0.0,29260.0,,,301410
